Return,Volatility,Sharpe Ratio,AAPL weight,JPM weight,KO weight,JNJ weight,XOM weight,BA weight
0.12259719456992232,0.14674622042416402,0.835436812038907,0.10422188345035734,0.11420237479253066,0.16037684557638973,0.2289963065179505,0.23785709643737904,0.1543454932253928
0.10186604124807196,0.15691266168490686,0.6491894290380918,0.20580972010829507,0.10956926823537205,0.2961940978731622,0.15962034564557007,0.01815501724165595,0.21065155089594473
0.11630255107083515,0.15498948879020855,0.75038992630178,0.1487285601009664,0.07076521872422833,0.1795717709087136,0.17747445919187918,0.22020792716812265,0.20325206390608985
0.11390865041465201,0.15214082250589106,0.7487053674252441,0.19402322137205635,0.09403706290954252,0.23416982753225346,0.16330681169424688,0.12829691437411486,0.1861661621177859
0.12543509653911802,0.14281314677863444,0.8783161730449577,0.09197637684343637,0.13076095639717233,0.18787783736556746,0.22605425748150096,0.23489194806453256,0.12843862384779037
0.14147139554062,0.1438565812925649,0.9834196966832258,0.1688121368543061,0.2595316005358152,0.10202889145509636,0.2717029931790338,0.1603326872531789,0.037591690722569716
0.14288314868003266,0.1731764385205564,0.8250726825235648,0.04100429224437706,0.4791249563125476,0.03162017865621403,0.15967817829832565,0.1901322231094684,0.09844017137906713
0.13725688466394312,0.1570681666936443,0.8738682544863318,0.10037355152024602,0.2374904912993537,0.004695126741511493,0.2645048998476147,0.27389800309595763,0.11903792749531628
0.11244808799065881,0.19013809750446617,0.5914021938082004,0.0481101909423681,0.18817786090162947,0.037480377939802204,0.11428949162082916,0.30017147765489666,0.3117706009404743
0.11370995586771424,0.15297249976112925,0.7433359332250924,0.2202949895011893,0.08872274134034641,0.19620283005927555,0.20126473697860192,0.11065799883006044,0.18285670329052633
0.06882207568056978,0.1966200071661549,0.3500258019134913,0.005614110570980443,0.10940638078202984,0.27479505511887564,0.08569615515173984,0.08682422869658668,0.4376640696797876
0.11900022706030017,0.14687204489466332,0.8102306136313903,0.24950790508599674,0.14024278525019557,0.21165458053201136,0.2498077439100106,0.03571743479363615,0.11306955042814967
0.12997420356536915,0.13573771535181817,0.9575393487984486,0.17205038513643173,0.03508269812303379,0.3310338235192921,0.1901096171569178,0.2056889756313952,0.06603450043292924
0.12269822441588008,0.1882891733309357,0.6516477938974566,0.08423857864034263,0.42234308139654525,0.02078840097024549,0.10841490335975666,0.13598141877379363,0.22823361685931637
0.1326460376883924,0.1822984495861411,0.7276311893465306,0.2030138759552365,0.17076568207132672,0.02911880066788993,0.084352087063298,0.2920309614299443,0.22071859281230471
0.12482996727629364,0.1658032666476071,0.7528800234171695,0.21308029861557842,0.2199912481638235,0.2504195347402022,0.019073851582687748,0.12033757751052353,0.17709748938718464
0.12960633713049335,0.1505727573391179,0.8607555537991227,0.08928030097188032,0.22276225066500316,0.12729618409933202,0.2027536948138183,0.22475031661024153,0.13315725283972465
0.12786298258475157,0.15680111071460387,0.8154469187241725,0.2446499972882173,0.1579237162329915,0.22870550461017153,0.09161160096004779,0.13417103676488293,0.14293814414368886
0.1059144873311397,0.13432044833679826,0.788520948542155,0.04087892725527574,0.15519568508824574,0.3572097682364518,0.2456450281279354,0.06912076879648904,0.13194982249560225
0.09330679587341204,0.14881387854009948,0.627003319776183,0.07669930536215844,0.009936780060060112,0.37126542554501474,0.17941884522612134,0.12310728558335016,0.23957235822329528
0.11609034000658297,0.15265090070646536,0.7604956110269848,0.002268538425845299,0.08622702861190723,0.21804196616992783,0.19656021250953765,0.30450171954003563,0.19240053474274632
0.12179622331921797,0.15119965575793143,0.8055324114904868,0.10362138925546062,0.16523503558614813,0.19602709456736128,0.15639496675166709,0.20902210976456143,0.16969940407480125
0.11787978024664526,0.16011468375885668,0.7362209228991141,0.2579294908313145,0.03395334119563646,0.21794038815159733,0.13095485214851363,0.16458415484273256,0.1946377728302055
0.14332888322385814,0.15745880069635618,0.9102627645453353,0.23811699364196184,0.24174171831087812,0.07076817232073901,0.18015720097012608,0.18414213416341857,0.08507378059287637
0.12222764241266204,0.1509023580669926,0.8099783461196776,0.042974925511741466,0.014205988265821241,0.2696885744666012,0.16989463289788553,0.34191969283305,0.1613161860249005
0.12058019165369539,0.1740731295625372,0.6926984765352654,0.26973181354220976,0.11352205131707176,0.218915644607555,0.023395090415209475,0.15320901225236147,0.22122638786559248
0.15027274518893635,0.18226927558760206,0.8244546136724641,0.39944976134779836,0.35533689500500587,0.015970500195769486,0.16099880271259298,0.02103661519531417,0.047207425543519047
0.11872814123280975,0.15153863910723706,0.7834842778863231,0.14783255403500206,0.1561408292349308,0.16937679738665257,0.18945888568682911,0.16187047446121478,0.17532045919537073
0.08239256804162665,0.14539347865296554,0.566686819828326,0.021450366757337205,0.1027468100887495,0.2724453553992773,0.3759335755887255,0.0019714464193567776,0.22545244574655376
0.13234740578932228,0.142892417079407,0.9262031428565958,0.23249264018088264,0.010163302646069974,0.1377734375605194,0.3074448430701651,0.2305447218665694,0.08158105467579341
0.1323943422751097,0.15294838952278303,0.865614490536289,0.2552960833038618,0.10418975769488226,0.2554647900632296,0.08949440906619786,0.17672347887255743,0.11883148099927111
