Return,Volatility,Sharpe Ratio,AAPL weight,JPM weight,KO weight,JNJ weight,XOM weight,BA weight
0.15281188424406422,0.13997256938579905,1.091727364258613,0.15675511668012965,0.14745174204782052,0.1921531522920089,0.22976811886728465,0.27310482756413546,0.0007670425486208584
