Date,AAPL,JPM,KO,JNJ,XOM,BA
2021-08-03,0.012564858132818704,0.011313380264763046,0.0007029058172179517,0.012231421570764086,0.01071004522915433,0.01650456697525911
2021-08-04,-0.002786248729390337,-0.010850465996050414,-0.014510874375959541,-0.005923907950315984,-0.023645117143608247,-0.010796170203650967
2021-08-05,0.0007481730487912098,0.012549773817665604,0.007104704925303791,0.0019016918678560737,0.006313697699701825,0.014499662687029614
2021-08-06,-0.0047781788696964625,0.028007618456757134,0.0024748748075778884,-0.0033448712366380097,0.011472466989158636,0.006026854485141375
2021-08-09,-0.00034231892305278106,-0.0010798076598982915,0.00017669318554869946,0.003460036715351953,-0.011472466989158494,0.004055236053583055
2021-08-10,-0.003359653108330354,0.01219219612933093,0.0026442443051891973,0.00034531580868539166,0.016987751595417582,0.014998655204786143
2021-08-11,0.0017840108046134518,0.01185991739421658,-0.0012332249526529767,0.0001726131985064237,0.002917576060277293,0.01561252357605734
2021-08-12,0.0205605761815264,0.003901256815547252,0.00193704261245503,0.008023057495292477,-0.002264141106050005,-0.005485025673663674
2021-08-13,0.0014094244292423338,-0.011250207935564294,0.006837970704159535,0.005975380925056645,-0.010164725463305135,-0.015741633309947812
2021-08-16,0.013457037370464574,-0.006584802754436194,0.004358953134467369,0.008980698864746813,-0.014728167415195,-0.023301058967929986
2021-08-17,-0.006172994881250083,-0.012154397520288664,-0.003485594816363884,0.009123420301049076,-0.006816355592668221,-0.030316079662118467
2021-08-18,-0.025832230342279695,-0.009149477018882335,-0.013710958980380614,-0.012785121565790904,-0.02128297310256102,-0.014596157832580758
2021-08-19,0.002320431060498981,-0.008390614867788285,0.006351586467271037,0.00775804565605175,-0.03099592353635287,-0.03173100555792971
2021-08-20,0.010105570996927011,0.0028475016875304667,-0.003876711659693067,0.004860503751019434,0.00018960776513456354,0.00240093566662463
2021-08-23,0.010205053073549969,0.012716008040727539,-0.003537301371290715,-0.004326291778879303,0.040321160259987006,0.031154860096810583
2021-08-24,-0.0006015587445280436,0.006171179804215736,-0.007647914005145677,-0.012577840259793784,0.008161887678497928,0.009209959351160184
2021-08-25,-0.008456775449789886,0.020403195263312073,0.0010705786965130796,-0.006635952666908906,0.0018046239397611677,-0.0018080459846096665
2021-08-26,-0.005542407485086139,0.0051446269009777345,-0.009497213290052448,-0.005352176681154411,-0.013615685034102593,-0.02070788594601239
2021-08-27,0.007158840435042467,0.008004876427602585,0.001978504404916067,-0.002137185563976389,0.019190052070905007,0.02396007374714438
2021-08-30,0.029963559852134638,-0.016136900402537725,0.009478845172965683,0.0042126094524209045,-0.010998283968599079,-0.018616392096865924
2021-08-31,-0.008460208078521343,-0.0030586615746953714,0.0023111465083423023,-0.003056765970532369,-0.011670310038303182,0.008418003422403042
2021-09-01,0.004468447727380706,-0.0014389111564188264,0.006725727600294463,0.0035170184440709604,-0.013851900739692107,-0.006306884843265387
2021-09-02,0.007447036442471175,0.004622458400270556,0.0014101804908716,0.006826189977964628,0.02407089979416875,0.012347835358457114
2021-09-03,0.004221665778018037,-0.006063443005872945,-0.0007048416693292203,0.000628486711242124,-0.0038200209226938214,-0.012118616019273543
2021-09-07,0.015370756057889018,-0.001757228003848615,-0.018861735770701334,-0.015661160515628346,-0.0058489295808101666,-0.01817765942804673
2021-09-08,-0.010135215796966779,-0.0044695102683785844,0.013382145780586087,-0.0024402975889386146,-0.009208130742650728,-0.013439422902206444
2021-09-09,-0.006727283262570226,0.004343860297241487,-0.009974928549547301,-0.022532340814722943,0.0007397053009377616,0.012038128608733597
2021-09-10,-0.03366200132401762,-0.011562006904331606,-0.004485651330481839,-0.006566414291753139,-0.0020356749837296666,-0.017160516069521275
2021-09-13,0.0038859783564202314,0.015761956273110188,0.008237820652136244,-0.00703199317552045,0.02542425576288429,0.019681376787509988
2021-09-14,-0.009608324265183621,-0.017606884840227766,0.0007187319308124,-0.006049808867127428,-0.014370409173557381,-0.01366052639396975
2021-09-15,0.006124965099919027,0.0069158313666684255,0.003405820470727361,0.0037554695460885654,0.0331563418811442,0.012447582421201886
2021-09-16,-0.001611870498339899,-0.00044309129951471246,-0.00952978670160004,-0.0012098537802106844,-0.010691578563928392,-0.00402264730042148
2021-09-17,-0.01851806401477246,-0.0025965164981626614,-0.016577393803991144,-0.0028489737224844645,-0.011894247993769624,0.0
2021-09-20,-0.021592486245656795,-0.030391283888363835,-0.00700480204934297,-0.005722093885370023,-0.027011067096244387,-0.01825714337223176
2021-09-21,0.003421848412675401,0.00013076730831428388,-0.00018515288321313572,0.004385821282082197,-0.0009318620860442793,-0.004736763987610492
2021-09-22,0.016731643280729742,0.01897167653412511,0.0014793720257671194,-0.00365344296967878,0.028848960778273813,0.039818188329147616
2021-09-23,0.006696597838202384,0.03324253654530125,-0.0016643967370030992,0.005657024006244309,0.03330955558247784,0.018809951764897474
2021-09-24,0.0006130921923073707,0.011473902105252978,-0.002779405181038942,-0.0030373652291360116,0.008895411539438278,0.0013107339106000991
2021-09-27,-0.010606171535253296,0.02387866347153902,-0.005209299610704732,-0.007266461798712611,0.02926035194837579,0.012434249546503016
2021-09-28,-0.024088986498516672,-0.005404557491921713,-0.018259285370702035,-0.002208462087979244,0.010400792144389118,-0.025986051790277933
2021-09-29,0.006461850332134461,-0.000782886859957446,0.006060583798309347,0.00740414383761784,-0.0006677107308505093,0.03132507914100538
2021-09-30,-0.009355342208294934,-0.013712123142484066,-0.009295349663864421,-0.015483210279639628,-0.01786060844851583,-0.024344333293340552
2021-10-01,0.008094403205189431,0.02079752842920439,0.010427600251087956,-0.006398291444822145,0.03524378687087005,0.027180206289168958
2021-10-04,-0.02491351719533582,-0.0010776705450099447,-0.0005657993656836591,-0.00781986183525364,0.01288250415255514,-0.009826917145970043
2021-10-05,0.01405901982039819,0.01619829030927917,0.0016967694112722522,0.0022583109666586693,-0.0016215129991242485,0.0028112059513512567
2021-10-06,0.006287706957201483,0.002132158505125119,0.011799003445401817,0.0020657751177691717,-0.018508588320060405,0.0025366931097722646
2021-10-07,0.009043117968823072,0.006310583368583736,0.003160284507253505,0.008902885858771517,0.0028064483634322925,0.006600640751576578
2021-10-08,-0.002725458525526337,0.000764090558269259,0.0044443811280077865,-0.0025445311864035385,0.02474899097473383,-0.0003974488928198221
2021-10-11,-0.0006300166706536955,-0.02125571635163291,0.0020306311221808936,-0.004234298921463673,-0.010021081076938486,0.00026498347950725687
2021-10-12,-0.009144671788645841,-0.007710970404759116,0.0,-0.01610410053136191,-0.005211787633138768,-0.012799559643243034
2021-10-13,-0.0042489719067467365,-0.0267205314154307,0.0001841336603515714,0.009530286387395762,-0.0027798315485909448,-0.008038702861507853
2021-10-14,0.020023789601485893,0.015224946707015729,0.006798382831618787,0.005699980192555698,0.015113471048413273,-0.01976293239016531
2021-10-15,0.0074845278183882395,0.019026119684100815,-0.002383353570329843,0.007405039864955431,0.009471389566467866,-0.001841324213889461
2021-10-18,0.011737221553180688,-0.0003599411436483294,-0.009961409825634942,-0.007342667920969683,-0.00047944727137464913,-0.000276473713168182
2021-10-19,0.014967253529183908,0.01205535751455358,0.003885767008080564,0.023149895981290566,0.014913700727658723,-0.004665648902219933
2021-10-20,0.0033556374465379744,0.013376587103260881,0.008825230506713655,-0.0005494878050937976,0.005496605235151709,0.0009256118980132686
2021-10-21,0.0014728579581190107,-0.0078746672971705,-0.005138635207122591,-0.0023227767976496377,-0.01833467143608575,-0.008501604500187514
2021-10-22,-0.005299226556344819,0.01336175460758604,0.0018382538340553408,0.0019564259676422154,0.006835743475415521,-0.006412205748123315
2021-10-25,-0.0003362370521798775,-0.004902015144757263,-0.004048369237732479,0.0021966265207151348,0.01929945967953706,-0.0004696886446278489
2021-10-26,0.00456444275704065,0.0026872512369815063,0.004415598733128225,0.010126370235432475,0.022890339038301243,-0.01447928017424702
2021-10-27,-0.003152544200190026,-0.02104828367935988,0.019093449818409616,-0.01220068718663621,-0.02631506757416369,-0.015369386453496694
2021-10-28,0.024684560152651108,0.014962377020183174,0.009322243529300979,-0.005450391949086567,0.00280278830596911,0.00598373388480733
2021-10-29,-0.018322805897019533,-0.002762698739663627,0.005871336435856204,0.0001840635786738929,0.0024850231130659466,-0.003952990659289654
2021-11-01,-0.005623078091953076,-0.0005299356856665051,-0.003554252252822469,0.0008590868836070835,0.017832663122265585,0.03581893333744503
2021-11-02,0.007090943545888487,0.003938178304892301,-0.0012471078968682684,0.015642174609981817,-0.01241853569107217,-0.00847084757599195
2021-11-03,0.009750866292358294,0.00035186630005797656,0.003381206006969497,-0.003205764922376231,-0.013825577673392408,0.0028628464806817475
2021-11-04,-0.003504628607887965,-0.013222705902627573,0.005492131324349634,-0.002790853098428579,0.007480307626711494,-0.001641641514574475
2021-11-05,0.0035759228412309187,-0.0014271696776552083,0.00423109637679591,-0.007133392897976308,0.009426016462962618,0.052264552367387564
2021-11-08,-0.005568281894291031,0.005992396574553783,-0.009012820597412968,-0.0034326728016657016,0.010708444920135549,-0.007961817075227846
2021-11-09,0.0024564272875956957,-0.0076001713873354105,0.0028364369487198318,-0.0022127496258024537,0.009691058780521502,-0.008523737310211546
2021-11-10,-0.019349021667918832,-0.0009543509681674028,0.0040628797510402935,0.010772066669929749,-0.01989730005638939,-0.010425978578221605
2021-11-11,-0.00033791713352446473,-5.9415577373026254e-05,0.00035276730216837635,-0.007393367665384229,0.0018675082086427187,0.004019393704870504
2021-11-12,0.01423508262739403,-0.004484923620921495,-0.0022937805258286875,0.011887983642424545,-0.007648357699042138,0.007176311805455367
2021-11-15,6.659560363269688e-05,-0.0017995345282455467,0.0001764705522059821,-0.009070809602937761,0.008581117120886638,0.05344290932146853
2021-11-16,0.006644395253998611,-0.007230490285163263,-0.007089628761240804,-0.005211824239822401,0.010047220484858309,-0.031774964136563985
2021-11-17,0.016355852110342958,-0.005396778940365674,-0.005529357223684054,0.003742854356135527,-0.010979979906702816,0.003624919175289176
2021-11-18,0.0281362437239837,-0.008671204533962844,-0.008983103054750387,-0.0054039719941342615,-0.01094416779913517,0.0027761486514236954
2021-11-19,0.016833732436047154,-0.013149544999488633,-0.005065956887346929,0.0030128735093020277,-0.047321637303504624,-0.05946740303643456
2021-11-22,0.002923247239095672,0.021090845398663523,0.006148171227998476,-0.013249611308585147,0.013750578977903943,-0.019952132272773707
2021-11-23,0.0024188919759141436,0.023630858473676606,0.007364264870874422,0.006180105794495449,0.025996485327434298,-0.0036751062337467746
2021-11-24,0.003278249600088965,-0.00787492216217833,-0.008085531757381864,-0.002804552745030486,0.005528695569795829,0.007004537166797231
2021-11-26,-0.0321910853201868,-0.03059012847485796,-0.031149440841983733,-0.0065113663799875945,-0.03576090225557762,-0.05560105028527771
2021-11-29,0.021637756371647433,-0.0043323364621305335,0.015696041689110755,0.003449115099862926,0.0055355580970331535,-0.003570478268907541
2021-11-30,0.031089471906597325,-0.01499727001589208,-0.03208235952878005,-0.024202961628161778,-0.02882521271853493,-0.003279901446605214
2021-12-01,-0.0032117906210516866,-0.005935800046806897,-0.0028640340370189583,0.01369398157779867,-0.0008359158178684135,-0.050057094930786014
2021-12-02,-0.00614822887115783,0.020809419190407383,0.014615404692262926,-0.00628224341522032,0.024614958447187946,0.07269503867871152
2021-12-03,-0.011793919183121879,-0.018279319547895415,0.008817326948484128,0.014472203947370981,-0.006384387842110706,-0.019408393729314657
2021-12-06,0.02127497932672705,0.011744340411069759,0.025266610358758247,0.022090845872822,0.011268035019652099,0.03655474980209175
2021-12-07,0.03483230399049069,0.014935652818669994,0.005448431664828146,0.0025744681237932117,0.011142837678028811,0.014227034115501556
2021-12-08,0.022527591471659673,-0.011507146597179772,-0.0038109413311267085,0.005980949289467326,0.002886270731533137,0.01047976506287712
2021-12-09,-0.0029747029524020674,-0.0015568094630554643,-0.0025487464968658876,0.00944761601358629,0.0025587888683780025,-0.016579854942594317
2021-12-10,0.02762815540444948,-0.003996661434292348,0.025554779157010845,-0.0024742088130901207,0.006368543779724311,-0.01211783540099578
2021-12-13,-0.020890877378210822,-0.01195961759710292,0.02595725831846991,0.017727968341725468,-0.022144668973026818,-0.03807051125628226
2021-12-14,-0.008055459341890572,0.007632866774597124,0.0006924337474924761,0.010864037150310361,-0.0014614762713061947,-0.009671716654428262
2021-12-15,0.02811023573141348,-0.007506314943435547,0.004488157217929846,0.004979097793878586,-0.004396997228367577,-0.0003581578608892648
2021-12-16,-0.040055618028992074,0.015517860909417286,0.010110624728125298,0.010867443555054349,0.0016307995002428513,-0.024028910015139904
2021-12-17,-0.00652285871078738,-0.02301697848718081,-0.015810723792098722,-0.028017528476315154,-0.022076887908638945,0.009597964272816674
2021-12-20,-0.008155087049403004,-0.018153096253761863,-0.0032966011801848875,-0.0028569343098845956,-0.014598815796626067,-0.021779398026966604
2021-12-21,0.01890682588923183,0.013869861031566327,0.003989243820467395,-0.003224498939153,0.022397939330448275,0.05692262555018236
2021-12-22,0.015202692025558824,0.0039004545815052726,0.007072006649298143,0.0042968189371703274,0.008066526730726407,0.01081737390837742
2021-12-23,0.003637276912201883,0.003567405598720402,0.000687436814789319,0.0019036953712066945,0.0004919120238512072,0.01246597285098342
2021-12-27,0.02271493417937996,0.005706588689340949,0.007358637687728724,0.008404198022769108,0.014156659596105937,-0.005154792107691948
2021-12-28,-0.005784052021529061,0.0030300707976259576,0.003913891197946401,0.003999977377811715,-0.003236792605530961,0.014464003402025905
2021-12-29,0.0005017377070186932,-0.000504176785652188,0.0011881372524207864,0.007019653984641252,-0.008791890197388021,-0.012055106674113705
2021-12-30,-0.0065995880534188795,-0.0005047550275022708,-0.0028882886852915216,0.004420301365753001,-0.00590452331726178,-0.0046755353722600645
2021-12-31,-0.0035418486390841504,-0.0008205005470163803,0.007289009657424732,-0.007222374346282762,0.006558588316521686,-0.0068807010636069725
2022-01-03,0.024696591518585206,0.02093490568544241,0.0015188820386590398,0.002743932361004371,0.037685581292956745,0.03196906080749661
2022-01-04,-0.012772607276431362,0.037208810132186784,0.016556901418210288,-0.002685429215176232,0.036924102967066566,0.02738079042190728
2022-01-05,-0.026960101009562504,-0.01845113757909508,0.008259108113836566,0.006641584305066427,0.012360732124450638,-0.002624784926560609
2022-01-06,-0.016834283430539762,0.010567966156785798,-0.005277797911754468,-0.003431798396652298,0.02324845703927782,-0.008152590907143147
2022-01-07,0.0009880678962669478,0.009859199793237178,-0.002317923992487254,0.01342677317026234,0.008162970182504318,0.01949271585896451
2022-01-10,0.00011602982922372867,0.0009570711142723158,0.0016561462708775446,-0.00495608853798479,-0.00596994383867262,-0.029144514588616558
2022-01-11,0.016644536798921784,0.0010152633799730914,0.0003307994891603263,-0.01068714938292654,0.04120158019546526,0.03155462081322244
2022-01-12,0.002566983601134718,0.0056560833517639375,0.0014878206219657653,-0.008562292629923886,-0.0029475326444240195,0.0065979092409422235
2022-01-13,-0.019211520400056446,-0.0012476184381310918,0.005928815546674426,-0.006084795667576479,-0.007194826522306888,0.02923057133535082
2022-01-14,0.005097801569419164,-0.06343348778285955,0.00801396235033824,-0.0054663073934140445,0.017403990558450825,0.009158525824995302
2022-01-18,-0.01907501758023853,-0.042832444887046725,-0.00801396235033818,-0.0044187030103807435,0.016695594718041173,-0.004213200921435004
2022-01-19,-0.02124895737172092,-0.015589791075947093,0.0016406582677656089,-0.0031165795215564334,0.0004105492559166792,-0.03587886361812728
2022-01-20,-0.010400811472259562,-0.008563993050148242,-0.004106739636811001,-0.008016466986786541,0.0021861051772223018,-0.013402474648763135
2022-01-21,-0.012847268977446154,-0.017627389763544797,-0.00495055479959457,-0.0023024528078057147,-0.01512664679769665,-0.04170945059598292
2022-01-24,-0.0048765217727197805,-0.0008961387578444338,-0.008138872159960297,-0.011591077475326051,0.008554002870797646,-0.006054141599768548
2022-01-25,-0.01144968417270768,0.010841029980333892,-0.0023374444519033612,0.028193077180187383,0.02897599382128616,-0.0004897910652859889
2022-01-26,-0.000563595535467472,0.009441698581381879,-0.0036847444711227517,0.004464411353670764,-0.010194708432867239,-0.04936113367725819
2022-01-27,-0.0029475324627135802,-0.017802015625562977,0.0008385951178563484,0.013039924394950135,0.012726976405803614,-0.023541549767336353
2022-01-28,0.0674507083710076,0.00890645408987321,0.019753356295420545,0.007009608865916462,0.002127673237820551,0.004312203297764729
2022-01-31,0.02579045546482393,0.013482179264402181,0.002790343402103054,0.002906129998845357,0.008992210051998626,0.049497054982915185
2022-02-01,-0.0009733059091129083,0.017014686292669765,-0.007403142647140216,-0.008217496090729009,0.06214156221382973,0.039654668422320856
2022-02-02,0.007019698561866751,-0.008037596974180668,0.0101857216931378,0.010999654462327174,-0.002601552118668852,-0.003943601822417723
2022-02-03,-0.01686109430061089,-0.008304485373080284,0.00700385775980608,-5.7930863195558966e-05,-0.011728104287593822,-0.005460161292311087
2022-02-04,-0.0016806293891858599,0.025627070531201886,-0.010606330724081672,-0.006562239058553762,0.0214793022295079,0.0002906576860204984
2022-02-07,-0.004243756741342216,0.003337591573990348,0.010444058826662187,-0.0033266942220616966,0.011966245322199878,0.026150598773471687
2022-02-08,0.01829820773280333,0.018640008717311574,0.006472461585333709,0.0026272885771157946,-0.02619286338737037,0.006350152319105972
2022-02-09,0.008259614070794471,0.004159377382263951,-0.015605112523034322,-0.00011661518030340492,-0.00479866230386008,0.01207106358212539
2022-02-10,-0.023881684984635346,-0.004159377382264073,0.005554642543973597,-0.012143864660978824,-0.00966651287296543,0.013299473012989282
2022-02-11,-0.020425629943523333,-0.013102654926005559,-0.017917722216683134,-0.010144854746882148,0.02486694387080848,-0.02992914215377112
2022-02-14,0.0014222773406802132,-0.009333739647716475,0.006447973811202252,-0.0126612111251604,-0.015453419700239278,-0.01070242627900235
2022-02-15,0.022888440315384676,0.014517873688605536,0.0037832027900828345,0.010273352072036777,-0.012614072898045323,0.035957786636528835
2022-02-16,-0.0013897999602884232,0.0018080558785158085,-0.00016420846301236136,-0.0005979604810777909,0.004605295000556286,0.005496267123150372
2022-02-17,-0.021498640355096226,-0.023301515528635387,0.019834982826870975,-0.0061187478585993695,-0.0015327430138448348,-0.02474053224807456
2022-02-18,-0.009399864886900103,0.0046774456232227075,0.006738127399179556,-0.01077657595549618,-0.011183406435041062,-0.021533701822710555
2022-02-22,-0.01797284972353372,-0.0017761051890431848,-0.004165981869724313,-0.013682828387430243,-0.011701911434359226,-0.05048031105067575
2022-02-23,-0.026204697810890912,-0.02116117924456843,-0.01114073484197694,0.0004963693603143472,0.004046166525398623,-0.011742251035680547
2022-02-24,0.01654281084527133,-0.028238059417276994,-0.017690855361511482,-0.019289474507452317,-0.012715660976120252,0.010181141778827925
2022-02-25,0.01288214905413167,0.023383775865430976,0.0379421516665547,0.04850718178927341,0.026556912046397128,0.015253743485748412
2022-02-28,0.0016364130801744608,-0.04259172686596285,-0.00975310034201734,-0.008651698727331595,0.007423669025539626,0.01897702436438466
2022-03-01,-0.011696236345369825,-0.0384593893171183,-0.004347477825373391,-0.0034696618050132464,0.00951840176900893,-0.052129191687180394
2022-03-02,0.020379550175051143,0.02052812221628193,0.007395588090899916,0.012362102292189928,0.017032600487260366,0.014769029336537357
2022-03-03,-0.0019835913880519437,-0.007133692257508507,0.0006405839576866313,0.014588485534251893,0.006312963185042232,-0.04635388020795726
2022-03-04,-0.01857955453604112,-0.028532311886544016,0.0015995973031162473,0.005917928412522718,0.03694483061487605,-0.04334043930199445
2022-03-07,-0.024003340443434225,-0.03938132779700125,-0.024101531596804126,0.01597966671180476,0.035398743920831525,-0.06670852651240965
2022-03-08,-0.011744899476741033,-0.007067831975017125,-0.04042641721447332,-0.02047412363713964,0.007547056524862744,0.027001114726867146
2022-03-09,0.034398990712031646,0.0392807508727888,0.005101161183291677,0.0037863187958939127,-0.05852616052851849,0.02701943512988358
2022-03-10,-0.02756248023584066,-0.01191130237072626,-0.018487246608788064,0.0017695583518913664,0.030570331468345157,-0.000952504178464662
2022-03-11,-0.02419937600027909,-0.022781358732123492,0.0006905473123069638,-0.0018286857947002154,-0.005167970693511734,-0.012182225509117645
2022-03-14,-0.02692156345320673,0.009882090187973815,0.018273546336224203,0.01372281296944682,-0.03645506584960526,-0.004036914963960986
2022-03-15,0.02924562152842923,0.01759021209772595,0.018280712978826715,0.025588738786714676,-0.058596261731426486,0.024592528713026682
2022-03-16,0.028602604610306517,0.04371632538351316,-0.002687192345410793,-0.009239801011310484,-0.003762629129126882,0.04934858309116441
2022-03-17,0.006433045440511709,0.012565183784442442,0.010539476608118829,0.012979701471183006,0.026298912121481253,0.006329452657395819
2022-03-18,0.0207031535933538,-0.00035658001725298453,0.00016630845408234035,-0.011147965202172462,-0.003932836935116961,0.013785395896968153
2022-03-21,0.00850139950714775,-0.0032174517634280227,0.007955091455401056,0.005646223792960867,0.043893484822407916,-0.036600119332061795
2022-03-22,0.02058710518100248,0.02104457852480021,0.003625055903486645,-0.0047313661313928175,-0.004389445526931284,0.027273933165313558
2022-03-23,0.008200153814307451,-0.020114140886308224,-0.006600777260014447,-0.00377863822904753,0.01563966995352738,-0.026521126792863156
2022-03-24,0.022424284298279282,0.006489358809996961,0.009556879246487857,0.005149111447666718,0.003002741673554011,0.016049878211941492
2022-03-25,0.00372728000017439,0.008704450302262124,0.00897888740583022,0.00954108063001215,0.02159311507463916,-0.0005291328351795772
2022-03-28,0.005024094891771177,-0.007426130376799496,0.006318272711179621,0.0051303303854036,-0.028452484811360774,-0.004189729471355288
2022-03-29,0.01895364403640356,0.002198376928770494,0.003868643088264559,-0.0005060418792683241,-0.005327641613413296,0.02953403103060702
2022-03-30,-0.0066718295783973185,-0.0045435560708381225,0.0008040116762463984,0.010354687723894342,0.016973037919561555,0.005711217145658769
2022-03-31,-0.01793562161458031,-0.03048692011047094,-0.0033813969393590043,-0.013228175206170518,-0.014305989342126582,-0.01765012372856821
2022-04-01,-0.0017194477987464885,-0.00743685340595147,0.013934675995447543,0.005402107201615646,0.006397178210180122,-0.003871743986882466
2022-04-04,0.023417085479699482,0.004424567308453123,-0.005262718130291806,-0.009699409909634749,0.0004808271209574895,0.002199289691206752
2022-04-05,-0.019123818657701613,-0.01170565234226786,-0.0011197568591680067,0.006439194346598068,-0.005184217451358284,-0.04564363450018971
2022-04-06,-0.018623054393535572,-0.013971374088383046,0.010034053443127015,0.025679171865881135,0.011059166992239106,-0.021751377673690002
2022-04-07,0.0018023802346419638,-0.0030467692839662285,0.005373891145548661,-0.002582290838860603,0.01659805706720563,-0.0042053385302122555
2022-04-08,-0.01198032599110822,0.01814240401990546,0.006128696961360115,0.0019787941443405637,0.020827796607698894,-0.01568684253735107
2022-04-11,-0.025847087389757745,-0.003677345915046918,-0.00031327068017935765,-0.012598431811123663,-0.03503764868803066,-0.0009707802550886276
2022-04-12,0.011457357776150399,-0.01103820684481269,0.011684918523990576,0.0003335464861388676,0.020655740226627823,0.007116252220496508
2022-04-13,0.016210348315448996,-0.032764311600145334,0.002629989842478357,0.004215829472024599,0.014036415719379886,0.03670185813654794
2022-04-14,-0.030446927724085974,-0.009312710376309175,0.004469929123435667,-0.004215829472024462,0.011681305224713995,-0.005098515372878257
2022-04-18,-0.0013319324565365567,0.018383883816350685,-0.00896026367081252,-0.012529515119889003,0.008164329784173344,-0.011553771734326384
2022-04-19,0.014016786477402978,0.020495075021073346,0.009729189177556358,0.030051650670934505,-0.0089615393120634,0.03351591399902753
2022-04-20,-0.001016154823571619,0.0035021658943508527,0.01358480174753861,0.004414498162895277,0.002276486979688112,-0.013151991508215114
2022-04-21,-0.004855475245883768,-0.0077820712690384874,0.00378301563030283,-0.002886282270243187,-0.010629466707838691,-0.013879580567972592
2022-04-22,-0.028215516705545254,-0.02914297863762941,-0.014605498305297886,-0.009975501249860375,-0.022073285690071505,-0.02290990335066663
2022-04-25,0.00671475226740272,-0.00031554346097246625,0.010519198674604484,0.02432450607013777,-0.03429455187178265,-0.005725121221607255
2022-04-26,-0.03804267095319181,-0.0300274005067003,-0.01358901700391205,-0.007175782686033019,0.0003645992494160765,-0.05173925692779643
2022-04-27,-0.0014678166434241061,-0.013091385215977464,0.007809602852252946,-0.014068565919287146,0.028157540312232315,-0.07829805789328127
